ts,pnl_pct,cumulative_pnl_pct
2023-03-23 15:00:00,-0.11028788812457752,-3.408759671438885
2023-03-23 15:30:00,-0.11683194374505279,-3.5255916151839375
2023-03-23 16:00:00,-0.12173561297695282,-3.6473272281608904
2023-03-23 17:30:00,-0.13758286407377085,-3.7849100922346612
2023-03-23 18:00:00,0.3427625525712462,-3.442147539663415
2023-03-23 23:00:00,0.35695537383295256,-3.0851921658304624
2023-03-23 23:30:00,0.3434196194921845,-2.741772546338278
2023-03-24 00:00:00,-0.13516187774648997,-2.8769344240847676
2023-03-24 00:30:00,-0.13632261753938776,-3.0132570416241555
2023-03-24 01:00:00,-0.12832303079142224,-3.141580072415578
2023-03-24 01:30:00,-0.12336810439210183,-3.2649481768076796
2023-03-24 02:00:00,-0.11688504701243559,-3.381833223820115
2023-03-24 02:30:00,-0.09997721287153313,-3.4818104366916485
2023-03-24 03:00:00,0.20826915677387725,-3.2735412799177714
2023-03-24 03:30:00,-0.08840101085811516,-3.3619422907758865
2023-03-24 04:00:00,0.17184472486062835,-3.190097565915258
2023-03-24 04:30:00,0.17020388497957228,-3.0198936809356858
2023-03-24 05:00:00,0.1658752751848573,-2.8540184057508284
2023-03-24 05:30:00,0.15959991917559074,-2.6944184865752376
2023-03-24 06:00:00,0.1433625534133885,-2.551055933161849
2023-03-24 06:30:00,0.1406048006860289,-2.41045113247582
2023-03-24 07:00:00,0.144555685325516,-2.2658954471503043
2023-03-24 07:30:00,0.13756835195628098,-2.1283270951940234
2023-03-24 08:00:00,-0.06565887428045566,-2.193985969474479
2023-03-24 08:30:00,0.156975086790952,-2.037010882683527
2023-03-24 09:00:00,0.1673500427199825,-1.8696608399635446
2023-03-24 09:30:00,0.1723469628037883,-1.6973138771597562
2023-03-24 10:00:00,0.1800885812993217,-1.5172252958604346
2023-03-24 10:30:00,0.18081805966466882,-1.3364072361957657
2023-03-24 11:00:00,0.18602823726755366,-1.150378998928212
2023-03-25 00:30:00,-0.01,-1.160378998928212
2023-03-25 01:00:00,-0.01,-1.170378998928212
2023-03-25 01:30:00,-0.01,-1.180378998928212
2023-03-25 16:00:00,-0.10860213677947671,-1.2889811357076888
2023-03-25 19:00:00,0.26475330987174794,-1.0242278258359407
2023-03-25 19:30:00,0.27205974687377155,-0.7521680789621692
2023-03-25 20:00:00,-0.11814647209147773,-0.870314551053647
2023-03-25 20:30:00,-0.09916325343791696,-0.969477804491564
2023-03-25 21:00:00,0.22024575339921154,-0.7492320510923525
2023-03-25 21:30:00,-0.08316493152342334,-0.8323969826157758
2023-03-25 22:00:00,0.18145368164347583,-0.6509433009722999
2023-03-25 22:30:00,-0.07498583817241346,-0.7259291391447134
2023-03-25 23:00:00,0.1629352930998902,-0.5629938460448232
2023-03-25 23:30:00,-0.07411807970567513,-0.6371119257504982
2023-03-26 00:00:00,-0.0732069879422678,-0.710318913692766
2023-03-26 00:30:00,0.16692232208730495,-0.543396591605461
2023-03-26 01:00:00,-0.0750559789431435,-0.6184525705486046
2023-03-26 01:30:00,-0.07598248445177759,-0.6944350550003822
2023-03-26 02:00:00,-0.06945425419405658,-0.7638893091944388
2023-03-26 02:30:00,-0.06539547324527227,-0.829284782439711
2023-03-26 03:00:00,-0.0605537281526502,-0.8898385105923612
2023-03-26 03:30:00,-0.05828535084758935,-0.9481238614399505
2023-03-26 04:00:00,-0.05690372332138931,-1.00502758476134
2023-03-26 04:30:00,-0.05570235082952092,-1.0607299355908608
2023-03-26 05:00:00,-0.0523936596453438,-1.1131235952362046
2023-03-26 05:30:00,-0.052732603393700096,-1.1658561986299047
2023-03-26 06:00:00,-0.05373655159509748,-1.2195927502250021
2023-03-26 06:30:00,-0.052614766256310695,-1.272207516481313
2023-03-26 07:00:00,-0.051832315414956684,-1.3240398318962696
2023-03-26 07:30:00,-0.045944876468310664,-1.3699847083645802
2023-03-26 08:00:00,0.08043971949555688,-1.2895449888690234
2023-03-26 08:30:00,0.10006424204210058,-1.1894807468269228
2023-03-26 09:00:00,-0.05354708349375835,-1.2430278303206812
2023-03-26 09:30:00,-0.05368224767905372,-1.296710077999735
2023-03-26 10:00:00,-0.05343535077430225,-1.350145428774037
2023-03-26 10:30:00,-0.05303143760893407,-1.4031768663829711
2023-03-26 11:00:00,-0.053325188173848244,-1.4565020545568195
2023-03-26 13:30:00,0.1287262225863916,-1.3277758319704278
2023-03-26 14:00:00,0.1467193190653515,-1.1810565129050763
2023-03-26 22:00:00,0.16697433933358857,-1.0140821735714878
2023-03-26 22:30:00,0.17245259887394432,-0.8416295746975435
2023-03-26 23:00:00,0.18286578023553773,-0.6587637944620057
2023-03-26 23:30:00,0.19436346092122497,-0.46440033354078075
2023-03-27 00:00:00,0.1964568725395198,-0.267943461001261
2023-03-27 00:30:00,0.20439217510430369,-0.0635512858969573
2023-03-27 01:00:00,0.1978018993495428,0.1342506134525855
2023-03-27 01:30:00,0.1948755932690928,0.32912620672167825
2023-03-27 02:00:00,0.20038009992336137,0.5295063066450396
2023-03-27 02:30:00,0.20175832418578313,0.7312646308308227
2023-03-27 03:00:00,0.20282276956130174,0.9340874003921245
2023-03-27 03:30:00,0.20506776023270765,1.139155160624832
2023-03-27 04:00:00,0.17903905148826788,1.3181942121130998
2023-03-27 04:30:00,0.16243286765293383,1.4806270797660337
2023-03-27 05:00:00,0.14343580859880897,1.6240628883648427
2023-03-27 08:30:00,0.1360441582336708,1.7601070465985136
2023-03-27 09:00:00,0.13873738667213045,1.898844433270644
2023-03-27 09:30:00,0.12925425747863528,2.028098690749279
2023-03-27 10:00:00,0.13146607686562878,2.1595647676149077
2023-03-27 10:30:00,0.1277749443774498,2.2873397119923573
2023-03-27 11:00:00,0.11463115410454441,2.4019708660969017
2023-03-27 11:30:00,0.11970846600136625,2.521679332098268
2023-03-27 12:00:00,0.12174788055077918,2.643427212649047
2023-03-27 13:00:00,0.1358340084907797,2.7792612211398264
2023-03-28 15:30:00,0.2697555963294981,3.0490168174693246
2023-03-28 18:30:00,0.2620500849895088,3.3110669024588333
2023-03-28 22:00:00,-0.1028087163509313,3.208258186107902
2023-03-28 22:30:00,-0.10113320411516619,3.107124981992736
2023-03-28 23:00:00,-0.0984901609474164,3.0086348210453195
2023-03-28 23:30:00,-0.09637184754423704,2.9122629735010825
2023-03-29 00:00:00,0.22087473171753097,3.1331377052186133
2023-03-29 00:30:00,0.21033669073497618,3.3434743959535895
2023-03-29 01:00:00,-0.09586327292986782,3.247611123023722
2023-03-29 01:30:00,0.22447896353456093,3.472090086558283
2023-03-29 02:00:00,0.17846456441992092,3.650554650978204
2023-03-29 02:30:00,0.1590609666067545,3.8096156175849583
2023-03-29 03:00:00,-0.06721592985020075,3.7423996877347574
2023-03-29 04:00:00,-0.06403886573796384,3.6783608219967934
2023-03-29 04:30:00,0.13942054804822288,3.817781370045016
2023-03-29 05:00:00,0.1388073641763501,3.9565887342213664
2023-03-29 05:30:00,-0.0667062935538486,3.8898824406675176
2023-03-29 06:00:00,0.1869584001470751,4.076840840814593
2023-03-29 06:30:00,0.20090915019825284,4.277749991012846
2023-03-29 07:00:00,0.2067740620940834,4.484524053106929
2023-03-29 07:30:00,0.2107164507483994,4.695240503855328
2023-03-29 09:00:00,0.20084644817014147,4.8960869520254695
2023-03-29 09:30:00,0.20564237464014173,5.101729326665612
2023-03-29 10:00:00,0.21685883813241907,5.31858816479803
2023-03-29 10:30:00,0.22465484898462806,5.543243013782659
2023-03-29 11:00:00,0.2319025905962514,5.775145604378911
2023-03-29 11:30:00,0.2323994440897503,6.0075450484686606
2023-03-29 12:00:00,0.23986405093440777,6.247409099403068
2023-03-29 13:00:00,-0.01,6.237409099403068
2023-03-29 13:30:00,0.23444346126310234,6.4718525606661705
2023-03-29 14:00:00,0.25730028825414764,6.729152848920318
2023-03-29 15:00:00,0.20625399059852736,6.935406839518845
2023-03-29 16:00:00,0.2053256766816428,7.1407325162004875
2023-03-29 19:00:00,0.21293576086501992,7.353668277065507
2023-03-29 19:30:00,-0.09622748709831035,7.257440789967197
2023-03-29 20:00:00,0.21237417159818334,7.469814961565381
2023-03-29 20:30:00,0.2090335216344944,7.678848483199875
2023-03-29 21:30:00,-0.09490873450911635,7.583939748690759
2023-03-29 22:00:00,-0.0919628190588942,7.491976929631865
2023-03-29 23:00:00,-0.08739564040891465,7.404581289222951
2023-03-29 23:30:00,-0.08704603902980185,7.317535250193149
2023-03-30 00:00:00,-0.08309240845753234,7.234442841735617
2023-03-30 00:30:00,-0.08480300463022984,7.149639837105387
2023-03-30 01:00:00,-0.0830984277745548,7.066541409330832
2023-03-30 01:30:00,-0.08222247153279444,6.9843189377980375
2023-03-30 07:30:00,-0.09296753239968908,6.891351405398348
2023-03-30 08:00:00,0.20649397272414977,7.097845378122498
2023-03-30 08:30:00,0.1992337435818412,7.297079121704339
2023-03-30 09:00:00,-0.0870712090466224,7.210007912657717
2023-03-30 09:30:00,-0.08654105915925103,7.123466853498465
2023-03-30 10:00:00,0.1642585079772141,7.28772536147568
2023-03-30 10:30:00,0.15412000563519337,7.441845367110873
2023-03-30 11:00:00,0.13706881325996884,7.578914180370842
2023-03-30 11:30:00,0.13093368692324417,7.709847867294086
2023-03-30 12:00:00,0.12960970833041904,7.839457575624505
2023-03-30 12:30:00,0.1252137582918096,7.964671333916314
2023-03-30 13:00:00,0.12479090001340715,8.089462233929721
2023-03-30 13:30:00,0.14231492318341615,8.231777157113138
2023-03-30 14:00:00,0.16388057335498643,8.395657730468125
2023-03-30 14:30:00,0.1622123694507785,8.557870099918903
2023-03-30 15:00:00,0.17000488951954168,8.727874989438444
2023-03-30 15:30:00,0.18014021919601203,8.908015208634456
2023-03-30 16:00:00,-0.08887079308943083,8.819144415545026
2023-03-31 03:00:00,0.2060574951369087,9.025201910681934
2023-03-31 03:30:00,0.20573548679778395,9.230937397479718
2023-03-31 04:00:00,0.20655325575918992,9.437490653238907
2023-03-31 04:30:00,0.20197459672735799,9.639465249966264
2023-03-31 05:00:00,0.20224298225162263,9.841708232217886
2023-03-31 06:30:00,0.20319575746653526,10.044903989684421
2023-03-31 09:00:00,0.201890863830364,10.246794853514785
2023-03-31 09:30:00,0.19471868135029682,10.441513534865082
2023-03-31 10:00:00,-0.08229463287593827,10.359218901989145
2023-03-31 10:30:00,-0.07703661043951907,10.282182291549626
2023-03-31 11:00:00,-0.07766852523943177,10.204513766310194
2023-03-31 11:30:00,-0.07827783770727703,10.126235928602917
2023-03-31 12:00:00,-0.0777322258707862,10.04850370273213
2023-03-31 12:30:00,-0.0862018156328705,9.96230188709926
2023-04-01 10:30:00,0.21318195742458357,10.175483844523843
2023-04-01 20:30:00,0.2136745893545005,10.389158433878343
2023-04-01 21:00:00,0.21434258046672505,10.603501014345069
2023-04-01 21:30:00,0.2106258075073206,10.814126821852389
2023-04-01 22:00:00,0.20170889200400732,11.015835713856395
2023-04-01 22:30:00,0.1924911108738335,11.208326824730229
2023-04-01 23:00:00,0.1890693979572493,11.397396222687478
2023-04-01 23:30:00,0.18133294514777268,11.57872916783525
2023-04-02 00:00:00,0.1775825269196598,11.75631169475491
2023-04-02 01:00:00,0.15597113694203732,11.912282831696947
2023-04-02 02:00:00,0.14052785826424805,12.052810689961195
2023-04-02 03:00:00,0.12097829903785377,12.173788988999048
2023-04-02 03:30:00,0.1039949794020961,12.277783968401144
2023-04-02 04:00:00,0.09232020530319705,12.370104173704341
2023-04-02 04:30:00,0.09722594289742659,12.467330116601767
2023-04-02 05:00:00,0.08516769749082273,12.55249781409259
2023-04-02 05:30:00,0.07824050658967169,12.630738320682262
2023-04-02 06:00:00,0.07982613906461714,12.710564459746879
2023-04-02 06:30:00,0.08111029307261403,12.791674752819493
2023-04-02 07:00:00,0.07960143330156412,12.871276186121056
2023-04-02 07:30:00,0.07915966711980686,12.950435853240863
2023-04-02 08:00:00,0.07896687940771821,13.029402732648581
2023-04-02 08:30:00,0.07976008743323434,13.109162820081815
2023-04-02 09:00:00,0.07564754344664841,13.184810363528463
2023-04-02 09:30:00,0.07596588335933073,13.260776246887794
2023-04-02 10:00:00,0.06965403363091914,13.330430280518712
2023-04-02 10:30:00,0.06816894168022328,13.398599222198936
2023-04-02 11:00:00,-0.04101992891596833,13.357579293282967
2023-04-02 11:30:00,0.06809475416182682,13.425674047444794
2023-04-02 12:00:00,0.07215926879765656,13.49783331624245
2023-04-02 12:30:00,0.07512363809004714,13.572956954332499
2023-04-02 13:00:00,0.08360984875103443,13.656566803083534
2023-04-02 13:30:00,0.0856458012180638,13.742212604301598
2023-04-02 14:00:00,0.08975359448649363,13.831966198788091
2023-04-02 14:30:00,0.09207042121107667,13.924036619999168
2023-04-02 15:00:00,-0.05577493254260614,13.868261687456561
2023-04-02 16:30:00,0.1315867143670219,13.999848401823582
2023-04-02 17:30:00,0.14054296552811515,14.140391367351697
2023-04-02 21:00:00,0.14433514547109738,14.284726512822795
2023-04-02 23:30:00,-0.0679325419234641,14.216793970899332
2023-04-03 00:00:00,-0.06600199118190897,14.150791979717422
2023-04-03 00:30:00,0.1386424857400122,14.289434465457434
2023-04-03 06:30:00,-0.0804472966716397,14.208987168785795
2023-04-03 07:00:00,-0.08342243881463451,14.12556472997116
2023-04-03 07:30:00,0.1867919860465145,14.312356716017675
2023-04-03 08:00:00,0.2229949783220078,14.535351694339683
2023-04-03 08:30:00,0.19572477878784855,14.731076473127532
2023-04-03 09:30:00,0.191765536723164,14.922842009850696
2023-04-03 10:00:00,-0.08659610756887329,14.836245902281822
2023-04-03 10:30:00,-0.09287309563127374,14.743372806650548
2023-04-03 11:00:00,-0.0925707207321081,14.65080208591844
2023-04-03 11:30:00,-0.09195968750379403,14.558842398414646
2023-04-03 12:00:00,-0.09250991506022208,14.466332483354423
2023-04-03 12:30:00,-0.09546114081128147,14.370871342543142
2023-04-03 13:00:00,-0.09526034400483888,14.275610998538303
2023-04-03 13:30:00,-0.10226852198401366,14.17334247655429
2023-04-04 06:00:00,0.17642359275695504,14.349766069311244
2023-04-04 06:30:00,-0.07958176356786488,14.27018430574338
2023-04-04 07:00:00,-0.07805210010244422,14.192132205640934
2023-04-04 07:30:00,-0.07193345924119696,14.120198746399737
2023-04-04 08:00:00,-0.06990764477329954,14.050291101626437
2023-04-04 08:30:00,-0.07044458775667152,13.979846513869765
2023-04-04 09:00:00,-0.06940819388602455,13.91043831998374
2023-04-04 16:30:00,0.19200273345089863,14.102441053434639
2023-04-04 17:00:00,0.1979482745047254,14.300389327939364
2023-04-04 19:00:00,0.18881369205147275,14.489203019990837
2023-04-04 19:30:00,0.18833086480349753,14.677533884794334
2023-04-04 20:00:00,0.18088875474913949,14.858422639543473
2023-04-04 20:30:00,-0.08254748949401237,14.77587515004946
2023-04-04 21:00:00,-0.07599633628170613,14.699878813767754
2023-04-04 21:30:00,0.15943863257562318,14.859317446343377
2023-04-04 22:00:00,-0.06994290067602973,14.789374545667348
2023-04-04 22:30:00,0.13557022698303967,14.924944772650388
2023-04-04 23:00:00,-0.06406514810315124,14.860879624547238
2023-04-04 23:30:00,-0.06518962648168301,14.795689998065555
2023-04-05 00:00:00,0.14372332028609497,14.939413318351649
2023-04-05 00:30:00,0.18078725665552034,15.12020057500717
2023-04-05 01:00:00,-0.08392392214885391,15.036276652858316
2023-04-05 01:30:00,-0.0824023893801327,14.953874263478182
2023-04-05 02:00:00,-0.08354632438017875,14.870327939098004
2023-04-05 02:30:00,-0.0908517727505363,14.779476166347468
2023-04-05 03:30:00,-0.09284996365340366,14.686626202694065
2023-04-05 04:00:00,-0.09026183005586674,14.596364372638197
2023-04-05 04:30:00,-0.09059243757937159,14.505771935058826
2023-04-05 05:00:00,0.2113006499550604,14.717072585013886
2023-04-05 05:30:00,-0.0937620135881101,14.623310571425776
2023-04-05 06:00:00,-0.09389900740964655,14.52941156401613
2023-04-05 06:30:00,0.21127887187942318,14.740690435895553
2023-04-05 07:30:00,0.20681786077452133,14.947508296670074
2023-04-05 08:00:00,0.2047866664199008,15.152294963089975
2023-04-05 12:30:00,0.2034068565906328,15.355701819680608
2023-04-05 13:00:00,0.19906388168928255,15.55476570136989
2023-04-05 13:30:00,0.21047904769953313,15.765244749069423
2023-04-07 11:00:00,-0.01,15.755244749069423
2023-04-07 12:00:00,-0.01,15.745244749069423
2023-04-07 12:30:00,-0.01,15.735244749069423
2023-04-07 13:00:00,-0.01,15.725244749069423
2023-04-07 13:30:00,-0.01,15.715244749069424
2023-04-07 14:00:00,-0.01,15.705244749069424
2023-04-07 14:30:00,-0.01,15.695244749069424
2023-04-07 15:00:00,-0.01,15.685244749069424
2023-04-07 15:30:00,-0.01,15.675244749069424
2023-04-07 16:00:00,-0.01,15.665244749069425
2023-04-07 16:30:00,-0.01,15.655244749069425
2023-04-07 20:00:00,-0.05574251063430745,15.599502238435118
2023-04-07 20:30:00,-0.053286974242423464,15.546215264192695
2023-04-07 21:00:00,-0.051079111281524744,15.49513615291117
2023-04-07 21:30:00,-0.05102241303248437,15.444113739878686
2023-04-07 22:00:00,-0.04853713916680335,15.395576600711882
2023-04-07 23:00:00,-0.04323977351010673,15.352336827201775
2023-04-07 23:30:00,-0.04172303414017354,15.3106137930616
2023-04-08 00:00:00,-0.03958068353317608,15.271033109528425
