entry_i,exit_i,side,entry_px,exit_px,exit_type,pnl_pct,pnl_usd,hold,equity,year
274,297,LONG,18784.5,19394.190452325412,TP,7.926775763600465,0.3963387881800232,23,10.396338788180023,2023
305,313,LONG,20926.5,20606.569462663185,SL,-4.009574132521141,-0.20842445539006407,8,10.187914332789958,2023
354,360,LONG,21212.5,21016.19143682211,SL,-2.5010953232514828,-0.12740472445713857,6,10.06050960833282,2023
369,370,SHORT,21100.0,21287.291731181096,SL,-2.406596341008253,-0.1210579280604607,1,9.93945168027236,2023
372,390,SHORT,21281.0,21482.422534039673,SL,-2.5537249663981005,-0.12691312954109538,18,9.812538550731263,2023
431,437,LONG,20809.5,20647.370809635053,SL,-2.1352785430326024,-0.10476251510028348,6,9.70777603563098,2023
446,450,SHORT,21056.0,21210.726272731088,SL,-2.024580555792736,-0.09827087300864587,4,9.609505162622334,2023
466,467,SHORT,21369.0,21504.941326984386,SL,-1.7779034697972194,-0.0854238628583027,1,9.524081299764031,2023
469,481,LONG,22304.5,22903.86544684916,TP,6.530487926754209,0.31098448970767273,12,9.835065789471704,2023
482,516,LONG,22773.0,22544.443651102927,SL,-2.696571585837103,-0.13260479476363976,34,9.702460994708064,2023
666,673,SHORT,23143.5,23269.117105410514,SL,-1.5444372114256018,-0.07492420901316296,7,9.6275367856949,2023
675,677,SHORT,23428.5,23567.424772787417,SL,-1.669933497528857,-0.08038673088561607,2,9.547150054809284,2023
757,760,SHORT,23686.0,23876.687665326896,SL,-2.2001621773082776,-0.1050263922583902,3,9.442123662550895,2023
805,844,LONG,23388.0,23217.078845721317,SL,-2.014517640228773,-0.09510662339715145,39,9.347017039153743,2023
851,861,LONG,22901.0,22779.75862110688,SL,-1.5110380430234311,-0.07061849167474768,10,9.276398547478994,2023
898,899,SHORT,22926.0,23089.826278455657,SL,-1.9739681852008404,-0.09155657802983411,1,9.18484196944916,2023
900,905,SHORT,23193.0,23364.472658464318,SL,-2.0358233999948,-0.09349358103329462,5,9.091348388415865,2023
921,922,LONG,23005.0,22875.48714354754,SL,-1.5949424739454474,-0.07250088845059978,1,9.018847499965265,2023
1025,1031,LONG,21592.3,21462.00339903175,SL,-1.6961002992762417,-0.07648434971908935,6,8.942363150246175,2023
1054,1058,SHORT,22030.4,22212.274910863656,SL,-2.2514084045643297,-0.10066455776565297,4,8.841698592480522,2023
1059,1074,SHORT,22244.0,22414.23903373464,SL,-2.1008140817146344,-0.09287382454679773,15,8.748824767933725,2023
1076,1078,SHORT,22681.2,22828.044145194177,SL,-1.8060667556630203,-0.07900480782243169,2,8.669819960111292,2023
1179,1182,LONG,24520.6,24331.19848958109,SL,-2.118544819650729,-0.09183701081899134,3,8.5779829492923,2023
1187,1197,LONG,24483.6,25111.526300059726,TP,6.224203140670966,0.2669555420680356,10,8.844938491360336,2023
1217,1219,LONG,24702.3,24498.77309398409,SL,-2.247297124315421,-0.09938602418190433,2,8.745552467178433,2023
1220,1222,LONG,24569.8,24367.597152872833,SL,-2.2449327744544707,-0.09816588682140011,2,8.647386580357033,2023
1223,1228,LONG,24405.7,24183.41430206327,SL,-2.464485478153998,-0.10655679325636834,5,8.540829787100664,2023
1229,1232,LONG,24390.0,24155.031287947586,SL,-2.59595338307108,-0.1108579799002911,3,8.429971807200372,2023
1268,1271,LONG,24010.1,23773.858270971978,SL,-2.64731617140309,-0.11158400344836839,3,8.318387803752003,2023
1346,1347,SHORT,23492.5,23616.043897277807,SL,-1.502216369881952,-0.06248009164911319,1,8.25590771210289,2023
1348,1364,SHORT,23546.2,23675.668972652802,SL,-1.5621270380443626,-0.06448388330337448,16,8.191423828799515,2023
1405,1407,SHORT,23748.2,23923.92310208177,SL,-2.0373570637118794,-0.08344427599731251,2,8.107979552802203,2023
1438,1448,LONG,23355.0,23219.15812399321,SL,-1.6415984372381773,-0.06655023281519595,10,8.041429319987007,2023
1452,1548,LONG,22331.2,22444.9,MAX_HOLD,1.0853827828329958,0.043640144666411716,96,8.085069464653419,2023
1573,1582,LONG,22021.5,21890.390524169045,SL,-1.67592580922004,-0.06774988292574757,9,8.017319581727671,2023
1601,1607,LONG,21648.1,21524.541501649386,SL,-1.6143977225554704,-0.06471571236870265,6,7.952603869358969,2023
1608,1609,LONG,21467.1,21331.637839162922,SL,-1.7650554317662424,-0.07018393328148642,1,7.882419936077483,2023
1657,1659,SHORT,20218.1,20419.623421006436,SL,-2.6793689318783604,-0.1055995554237231,2,7.77682038065376,2023
1666,1680,SHORT,20364.9,20537.005789134375,SL,-2.3002747881695136,-0.08944411926870342,14,7.687376261385056,2023
1685,1686,SHORT,21687.2,21967.563757230604,SL,-3.4194035794224904,-0.13143120952273774,1,7.555945051862318,2023
1724,1729,LONG,25788.2,25338.86525308131,SL,-4.543511149660416,-0.17165260294678947,5,7.384292448915529,2023
1792,1793,SHORT,26228.1,26535.91959224602,SL,-3.1215630111028276,-0.11525267085850316,1,7.269039778057026,2023
1796,1802,SHORT,26443.5,26799.182126565458,SL,-3.550161207531703,-0.12903131518031458,6,7.140008462876712,2023
1803,1804,SHORT,26760.8,27104.692858727936,SL,-3.4001548788520837,-0.1213856730504771,1,7.018622789826235,2023
1864,1917,SHORT,28187.7,28555.47670225398,SL,-3.44935448133387,-0.12104858986439578,53,6.89757419996184,2023
1939,1941,SHORT,27459.9,27712.6296665107,SL,-2.4883975497971207,-0.0858195336936444,2,6.811754666268195,2023
