entry_i,exit_i,side,entry_px,exit_px,exit_type,pnl_pct,pnl_usd,hold,equity,year
2575,2580,SHORT,29190.8,29440.568725055833,SL,-2.3266048297394466,-0.11074712898159148,5,9.409316404454286,2023
2581,2587,LONG,29248.2,29000.466130261146,SL,-2.305013810583699,-0.1084430213020944,6,9.300873383152192,2023
2602,2609,SHORT,28879.3,28135.924595989327,TP,6.247692369713544,0.2905449783379587,7,9.59141836149015,2023
2686,2692,LONG,27795.2,27616.94378337566,SL,-1.7908003596334918,-0.08588157725575919,6,9.505536784234392,2023
2700,2702,LONG,27413.0,27201.495066888292,SL,-2.116374376315143,-0.10058637241637355,2,9.40495041181802,2023
2703,2731,LONG,27365.0,28086.940529934134,TP,6.407973505701943,0.30133336530685223,28,9.706283777124872,2023
2734,2740,SHORT,28282.4,28490.589283252797,SL,-2.027772424306233,-0.09841067292872381,6,9.607873104196148,2023
2746,2753,SHORT,29948.0,29125.20504422335,TP,6.681030083617041,0.3209524462435476,7,9.928825550439695,2023
2754,2776,LONG,28407.2,29752.615463182534,TP,11.652944175970632,0.5785002493611233,22,10.50732579980082,2023
2845,2846,SHORT,29645.0,29778.668830280247,SL,-1.314745996628834,-0.06907232265281493,1,10.438253477148004,2023
2848,2849,LONG,29562.7,29414.880167592673,SL,-1.4375535506510535,-0.0750277417433491,1,10.363225735404654,2023
2850,2855,LONG,29321.5,29151.347695526336,SL,-1.6382469303554068,-0.08488761374803414,5,10.27833812165662,2023
2859,2869,LONG,28476.1,28248.429671897287,SL,-2.18628431476494,-0.11235684708614202,10,10.165981274570479,2023
2870,2872,LONG,28345.6,28122.498508982015,SL,-2.1551906734906185,-0.10954814014917284,2,10.056433134421306,2023
2892,2893,SHORT,28352.0,28572.541614374593,SL,-2.1321742238166115,-0.10721033756374201,1,9.949222796857564,2023
2962,2966,LONG,28934.8,29511.272848022596,TP,4.793291711214516,0.23844763582601933,4,10.187670432683584,2023
2989,3012,LONG,28567.4,28376.09499744928,SL,-1.861654828149588,-0.09482962924301097,23,10.092840803440573,2023
3014,3016,LONG,28208.3,27997.905282121246,SL,-2.052152583448423,-0.10356024664557115,2,9.989280556795002,2023
3020,3021,LONG,27959.3,27746.0120547256,SL,-2.0946288021731414,-0.10461917383625484,1,9.884661382958747,2023
3026,3028,SHORT,27839.9,28052.634637730927,SL,-2.0978394564179976,-0.10368216331251076,2,9.780979219646236,2023
3031,3038,SHORT,27462.0,27696.694589023602,SL,-2.3240394820442862,-0.11365690939756283,7,9.667322310248673,2023
3074,3078,SHORT,28148.0,27651.123885431345,TP,4.225567665275105,0.20424962281989711,4,9.871571933068571,2023
3097,3102,SHORT,27381.4,26774.55407702193,TP,5.353176544826706,0.2642213366633615,5,10.135793269731932,2023
3128,3172,LONG,26447.0,27136.175258532938,TP,6.327182747881972,0.32065508156173045,44,10.456448351293663,2023
3181,3182,LONG,26794.8,27147.37432386781,TP,3.1020778646212515,0.16218358486551723,1,10.61863193615918,2023
3195,3204,LONG,27389.7,27245.214513045907,SL,-1.506293989657563,-0.07997390731911211,9,10.538658028840068,2023
3206,3236,LONG,27010.0,26841.157092812948,SL,-1.7502814437898238,-0.09222808795162706,30,10.446429940888441,2023
3243,3248,LONG,26765.4,27219.910961337446,TP,4.057821957989101,0.2119487639836595,5,10.658378704872101,2023
3250,3270,SHORT,27347.9,26776.85584460252,TP,5.03268286045256,0.2682011991411119,20,10.926579904013213,2023
3346,3349,LONG,26738.0,26638.62317997645,SL,-1.1166721522136087,-0.061007037488742005,3,10.86557286652447,2023
3355,3362,SHORT,26814.1,26923.249981928417,SL,-1.2051547220344667,-0.06547348223850771,7,10.800099384285963,2023
3363,3364,LONG,26945.0,26810.61968290548,SL,-1.4343019771249006,-0.07745301950013389,1,10.72264636478583,2023
3374,3375,SHORT,26982.8,27114.47416328515,SL,-1.4074823895699402,-0.07545967964011095,1,10.647186685145718,2023
3376,3400,SHORT,27356.1,26909.806628645038,TP,3.891054429861714,0.2071439145840045,24,10.854330599729723,2023
3410,3411,LONG,26429.1,26290.771695379626,SL,-1.4959848199557686,-0.08118956903988529,1,10.773141030689837,2023
3412,3422,LONG,26307.5,26145.25824754672,SL,-1.7292823097337304,-0.09314901102319272,10,10.679992019666644,2023
3433,3440,SHORT,26388.1,26534.90792513499,SL,-1.5783535015308978,-0.08428401400281446,7,10.595708005663829,2023
3459,3492,SHORT,26755.1,26891.94599229056,SL,-1.466190719625053,-0.07767664372880592,33,10.518031361935023,2023
3493,3510,LONG,27065.7,27381.485496142093,TP,2.7293421299106684,0.1435365305992547,17,10.661567892534277,2023
3511,3514,SHORT,27574.9,27709.14307606231,SL,-1.4045767261378002,-0.0748749506299584,3,10.58669294190432,2023
3515,3516,SHORT,28076.5,28251.06838544918,SL,-1.7418994572790323,-0.09220477344941447,1,10.494488168454904,2023
3517,3532,SHORT,28175.4,27590.539941720748,TP,5.001956567424533,0.26246487007981034,15,10.756953038534714,2023
3553,3554,LONG,27894.1,27750.53669106429,SL,-1.4741816722506558,-0.07928851509334439,1,10.67766452344137,2023
3557,3569,LONG,27705.5,27548.414999830467,SL,-1.6049532147906707,-0.0856857600167676,12,10.591978763424603,2023
3570,3579,LONG,27079.8,26914.507709739788,SL,-1.7134740679418878,-0.0907454046965962,9,10.501233358728006,2023
3589,3592,SHORT,27060.2,26596.29706131173,TP,4.098341740713975,0.21518821501526497,3,10.716421573743272,2023
3605,3613,SHORT,27087.0,26624.799068446235,TP,4.078392601190285,0.21852887228795256,8,10.934950446031225,2023
3625,3632,SHORT,27086.5,27236.753104482414,SL,-1.5742895859783765,-0.0860738930518828,7,10.848876552979343,2023
3683,3684,SHORT,27222.2,27305.95668601207,SL,-0.956694683126917,-0.05189531258067806,1,10.796981240398665,2023
3688,3694,LONG,26834.0,26720.164590982404,SL,-1.2480519957665177,-0.06737596992666603,6,10.729605270472,2023
3700,3701,LONG,25985.0,25819.858098263725,SL,-1.776319527961083,-0.09529603684626785,1,10.634309233625732,2023
3723,3725,SHORT,26014.3,26198.72304889263,SL,-1.9598237689715734,-0.10420686001326793,2,10.530102373612465,2023
3726,3728,SHORT,26659.9,26879.52457668262,SL,-2.247003005287122,-0.11830585839744134,2,10.411796515215023,2023
3748,3769,SHORT,26337.1,26589.59136582863,SL,-2.5842271057617756,-0.1345322338714733,21,10.27726428134355,2023
3809,3810,LONG,25755.4,25605.343375356133,SL,-1.6440549811288994,-0.0844819376706049,1,10.192782343672945,2023
3823,3849,LONG,25536.4,26185.635331370377,TP,6.168479419283619,0.3143698405609201,26,10.507152184233865,2023
3870,3875,SHORT,25795.1,25944.23869113087,SL,-1.6329168730773655,-0.08578653044813588,5,10.42136565378573,2023
3919,3921,LONG,25901.5,25785.415053070654,SL,-1.3079461800411736,-0.06815292698840666,2,10.353212726797322,2023
3944,3945,SHORT,25442.9,25601.892769634727,SL,-1.7497508601095821,-0.09057771436805542,1,10.262635012429266,2023
3946,3964,SHORT,25561.3,25743.17080647076,SL,-1.9662710960588956,-0.10089561297170845,18,10.161739399457558,2023
3967,3978,SHORT,26342.1,26533.452179804244,SL,-2.003530041305039,-0.10179675079363122,11,10.059942648663926,2023
4028,4030,LONG,26492.5,26826.01743043879,TP,2.959781593269713,0.14887616540432225,2,10.208818814068248,2023
4031,4052,LONG,26667.9,27169.072884356425,TP,4.510778495461061,0.23024860185278673,21,10.439067415921034,2023
4053,4054,SHORT,27783.1,28001.175630679114,SL,-2.1498046985318138,-0.112209780895187,1,10.326857635025847,2023
4055,4061,LONG,27960.0,28669.12012629751,TP,6.152987538425476,0.3177051316970401,6,10.644562766722888,2023
4074,4076,LONG,29516.1,30358.280116114245,TP,6.945726579004726,0.36967111265355623,2,11.014233879376444,2023
4077,4098,LONG,30070.0,29707.012546756196,SL,-3.2053537848670195,-0.17652258126334922,21,10.837711298113096,2023
4123,4133,SHORT,31228.8,30386.36684250899,TP,6.556540416946928,0.35528946076640433,10,11.1930007588795,2023
4181,4196,LONG,30165.7,29982.803006306196,SL,-1.7032695138336427,-0.09532348480458139,15,11.097677274074918,2023
4214,4218,SHORT,30645.0,30807.15653423606,SL,-1.5103628996252434,-0.0838076001338848,4,11.013869673941034,2023
4242,4262,SHORT,30304.7,30491.262207878706,SL,-1.726553413156244,-0.0950801713880047,20,10.918789502553029,2023
4265,4278,SHORT,30554.1,30734.01701095352,SL,-1.6596183978052002,-0.09060511970099648,13,10.828184382852033,2023
4280,4288,SHORT,30869.2,31085.462643713123,SL,-1.9389435401073116,-0.10497619080110913,8,10.723208192050924,2023
4289,4363,LONG,30118.1,31042.760939807667,TP,7.487792762555297,0.4014658034590629,74,11.124673995509987,2023
4364,4369,LONG,31023.2,30882.0443664848,SL,-1.3250005924211812,-0.0737009981727162,5,11.05097299733727,2023
4388,4406,SHORT,30954.3,30496.48710098195,TP,3.5099903245917954,0.19394404148989505,18,11.244917038827165,2023
4429,4430,SHORT,31049.0,31242.57861230233,SL,-1.746154161988582,-0.09817679344282187,1,11.146740245384343,2023
4431,4432,LONG,30832.9,30609.695992453602,SL,-1.9972876582027497,-0.11131623360649019,1,11.035424011777852,2023
4434,4443,LONG,30201.6,29933.040377339854,SL,-2.410557906370396,-0.13300764300870407,9,10.902416368769149,2023
4456,4457,SHORT,30185.0,30385.13051924839,SL,-1.8450328743447806,-0.10057658305086864,1,10.80183978571828,2023
4506,4514,SHORT,30327.1,30066.354744302185,TP,1.9619410584741994,0.10596286491330421,8,10.907802650631584,2023
4516,4524,LONG,30079.2,29978.953042818874,SL,-1.0206916837975017,-0.05566751727002002,8,10.852135133361564,2023
4529,4530,SHORT,30188.9,30298.32261387479,SL,-1.093649394933109,-0.059342155111666045,1,10.792792978249897,2023
4536,4537,SHORT,30759.8,30301.10081382059,TP,3.5405735422483833,0.1910633863287786,1,10.983856364578676,2023
4538,4576,LONG,30335.0,30900.098277879184,TP,4.4696475018887805,0.2454698308052213,38,11.229326195383898,2023
4577,4579,LONG,30652.0,30496.981682828286,SL,-1.4518409661010352,-0.0815159789608491,2,11.147810216423048,2023
4603,4605,SHORT,30905.8,31073.43020555166,SL,-1.5434769165630842,-0.08603193869637547,2,11.061778277726672,2023
4606,4607,SHORT,31239.1,31448.63927171902,SL,-1.8643990761499294,-0.10311784600784482,1,10.958660431718828,2023
4609,4629,LONG,31236.0,30973.50073616374,SL,-2.288435329717807,-0.1253909284916298,20,10.833269503227198,2023
4630,4702,LONG,30075.8,29822.60590437236,SL,-2.2921330906213386,-0.12415647753983025,72,10.709113025687367,2023
4705,4720,SHORT,30224.7,29725.516740319596,TP,3.9414347758654835,0.2110463524905911,15,10.920159378177958,2023
4722,4724,SHORT,29912.5,29428.123620111295,TP,3.8607773078872047,0.21080151762890553,2,11.130960895806863,2023
4745,4761,SHORT,29980.0,30127.728360254823,SL,-1.4193909294097846,-0.07899592465561636,16,11.051964971151246,2023
4770,4774,LONG,29760.1,29589.97794856799,SL,-1.61661189337408,-0.08933369008758413,4,10.962631281063663,2023
4827,4845,LONG,29774.0,29982.3752694223,TP,1.5621412089599844,0.08562589041391666,18,11.04825717147758,2023
4846,4847,SHORT,30225.8,30305.08758784956,SL,-0.8432939562357173,-0.046584642498224825,1,11.001672528979356,2023
4861,4866,LONG,29158.2,29000.20656421725,SL,-1.542122677177869,-0.08482964346911931,5,10.916842885510237,2023
4867,4885,SHORT,29088.7,29258.30978121057,SL,-1.6451947509734597,-0.08980166306221699,18,10.82704122244802,2023
4903,4914,SHORT,29230.7,29335.769550155943,SL,-1.0861232809677919,-0.05879750767849388,11,10.768243714769527,2023
4919,4923,LONG,29385.0,29272.732151595792,SL,-1.1426458941994828,-0.061521447342103935,4,10.706722267427423,2023
5002,5003,SHORT,29331.4,29385.694485274256,SL,-0.6502675909967821,-0.03481117248155818,1,10.671911094945866,2023
5006,5007,LONG,29192.2,29123.323685601885,SL,-0.7773520358016413,-0.04147915907775145,1,10.630431935868115,2023
5011,5028,SHORT,29444.6,29147.69768306089,TP,2.333355411001582,0.12402287939420946,17,10.754454815262324,2023
5037,5047,LONG,28919.0,28790.906436397378,SL,-1.2948477955896027,-0.06962691055155204,10,10.684827904710772,2023
5050,5054,LONG,28943.4,29332.22006141226,TP,3.1709518526871276,0.1694053742004287,4,10.8542332789112,2023
5060,5072,SHORT,29839.0,29333.542380442694,TP,4.047373986706217,0.21965570709353058,12,11.07388898600473,2023
5076,5097,SHORT,29137.1,29315.16781705895,SL,-1.715344372457732,-0.09497766576682437,21,10.978911320237906,2023
5125,5127,LONG,29054.1,28952.406167607416,SL,-1.062538569363551,-0.058327583636874396,2,10.920583736601031,2023
5176,5177,SHORT,29074.6,29131.930865840473,SL,-0.680463495976495,-0.03715529293755796,1,10.883428443663474,2023
5180,5181,SHORT,29130.9,29196.988326719853,SL,-0.7546668805276586,-0.04106681496512753,1,10.842361628698347,2023
5191,5194,SHORT,29065.0,28861.270260882535,TP,1.564863143965818,0.08483406053149621,3,10.927195689229844,2023
5197,5199,SHORT,29079.6,29189.821518583165,SL,-1.1350845488174373,-0.06201645494374652,2,10.865179234286098,2023
5200,5208,SHORT,29180.0,29292.629328107585,SL,-1.1524531194961258,-0.06260804851218771,8,10.80257118577391,2023
5215,5216,LONG,29559.9,29459.175848508337,SL,-1.0393647855005057,-0.05613906041677922,1,10.746432125357131,2023
5219,5221,SHORT,29729.9,29869.24314584427,SL,-1.359242470074455,-0.07303503473278951,2,10.673397090624341,2023
5224,5239,SHORT,29843.5,30014.370313057723,SL,-1.6188863408926821,-0.0863950838046772,15,10.587002006819665,2023
5265,5267,LONG,29488.6,29361.890631951803,SL,-1.2617233273891844,-0.0667893369956024,2,10.520212669824062,2023
5289,5291,SHORT,29478.4,29254.186182270303,TP,1.7140093910261236,0.09015871655835225,2,10.610371386382415,2023
5342,5345,SHORT,29426.4,29336.933918148898,TP,0.5725834781956445,0.03037661676681193,3,10.640748003149227,2023
5347,5348,SHORT,29259.7,29299.86971867423,SL,-0.5307171098322057,-0.028236135133420857,1,10.612511868015806,2023
5355,5361,SHORT,29416.2,29478.581554806093,SL,-0.7176632672310985,-0.03808104970364516,6,10.57443081831216,2023
5362,5363,SHORT,29587.4,29666.60484448403,SL,-0.8567447163659798,-0.04529793866083264,1,10.529132879651328,2023
5365,5390,LONG,29320.5,29220.301405491467,SL,-1.0418390674488338,-0.05484830990190397,25,10.474284569749424,2023
5407,5408,LONG,29154.3,29078.906690634583,SL,-0.8340024830420996,-0.04367789669630284,1,10.43060667305312,2023
5411,5415,LONG,29081.9,28995.728227593045,SL,-0.928268075735726,-0.048411995925756214,4,10.382194677127364,2023
5434,5440,SHORT,27928.5,27455.9358403492,TP,4.0426247798020025,0.20985658735241766,6,10.592051264479782,2023
5441,5537,SHORT,26790.0,26120.5,MAX_HOLD,6.060167039940286,0.320947999791791,96,10.912999264271573,2023
5555,5556,LONG,26006.9,25913.013100175256,SL,-1.090019137466834,-0.059476890226087466,1,10.853522374045486,2023
5557,5560,SHORT,25894.4,25536.21092749415,TP,3.270671192476461,0.1774915148284465,3,11.031013888873932,2023
5563,5579,SHORT,26029.3,26200.483442519915,SL,-1.8316418182578384,-0.1010243316832226,16,10.92998955719071,2023
5582,5601,SHORT,26614.0,26087.889914709966,TP,4.754542583696876,0.25983550394512694,19,11.189825061135837,2023
5624,5625,SHORT,26050.0,26153.888305548604,SL,-1.1845086904856346,-0.06627222514964673,1,11.12355283598619,2023
5683,5688,LONG,26013.4,25957.944928118122,SL,-0.7204471722446688,-0.04006966093000209,5,11.08348317505619,2023
5692,5695,LONG,25920.4,26114.362872294587,TP,1.6832550066220378,0.09328164272612226,3,11.176764817782312,2023
5702,5721,LONG,25984.7,26257.13571537677,TP,2.4336166126294816,0.13599980268003875,19,11.31276462046235,2023
5722,5723,LONG,27408.9,27994.221252121635,TP,5.151288241425529,0.2913765568370122,1,11.604141177299361,2023
5744,5745,LONG,27363.0,27191.92356390204,SL,-1.7505270447132835,-0.10156681480766785,1,11.502574362491693,2023
5770,5771,LONG,26911.4,26751.076215182693,SL,-1.6768668186838074,-0.09644142638952684,1,11.406132936102166,2023
5774,5776,LONG,26151.4,25928.895782534175,SL,-2.3145774936124615,-0.1320018929152695,2,11.274131043186896,2023
5794,5818,SHORT,25796.3,25965.942864164877,SL,-1.8315619794784175,-0.10324634885179233,24,11.170884694335104,2023
5878,5913,LONG,25677.9,25576.850998600054,SL,-1.171312942257245,-0.06542300909469038,35,11.105461685240414,2023
5944,5945,SHORT,26146.8,26280.42212545568,SL,-1.4651145212385348,-0.0813538659005195,1,11.024107819339894,2023
5957,6002,LONG,25816.4,25665.197793199175,SL,-1.6517069266128102,-0.09104297622465073,45,10.933064843115243,2023
6005,6006,SHORT,25786.2,25870.813233495373,SL,-1.0078344569515103,-0.055093597344883505,1,10.87797124577036,2023
6008,6020,SHORT,25840.4,25553.390553218665,TP,2.5892511994912506,0.14082900048071118,12,11.01880024625107,2023
6025,6037,SHORT,25103.4,25261.951672171766,SL,-1.7664860354749055,-0.09732278381344982,12,10.92147746243762,2023
6044,6048,SHORT,26153.6,26354.481172597814,SL,-2.1077057517685445,-0.1150963043269515,4,10.806381158110668,2023
6050,6072,SHORT,26090.0,26322.733703315276,SL,-2.417604477915662,-0.13062777738955894,22,10.675753380721108,2023
