entry_i,exit_i,side,entry_px,exit_px,exit_type,pnl_pct,pnl_usd,hold,equity,year
200,202,SHORT,17313.0,17370.704599675908,SL,-1.0207553525661202,-0.05103776762830601,2,9.948962232371693,2023
203,223,SHORT,17279.0,17337.15616089212,SL,-1.028928336305905,-0.051183845788622444,20,9.89777838658307,2023
225,228,LONG,17308.0,17477.679468231887,TP,2.26338208100136,0.11201227120957336,3,10.009790657792644,2023
229,250,SHORT,17453.5,17516.15273837438,SL,-1.084923702615252,-0.05429929571427977,21,9.955491362078364,2023
252,255,SHORT,17537.5,17601.277328664553,SL,-1.0966565027021242,-0.05458877169909033,3,9.900902590379273,2023
256,258,SHORT,18259.0,18376.308420553632,SL,-1.793672580010279,-0.08879488746858022,2,9.812107702910692,2023
260,261,LONG,18201.5,18087.216334354638,SL,-1.7572012010735536,-0.08620923720308868,1,9.725898465707603,2023
268,269,SHORT,18264.5,17967.61991024702,TP,3.8761219134520535,0.18849384085469473,1,9.914392306562299,2023
270,271,SHORT,17987.0,18132.47829110247,SL,-2.2094921485304937,-0.10952885979400266,1,9.804863446768296,2023
273,275,SHORT,18833.5,19022.940162373226,SL,-2.7021701671652227,-0.13247204749493036,2,9.672391399273366,2023
276,295,SHORT,19037.0,19254.833650413257,SL,-3.0481614804493335,-0.14741505443547254,19,9.524976344837894,2023
296,297,SHORT,19110.0,19280.83743489535,SL,-2.4224219635707795,-0.1153675595011372,1,9.409608785336756,2023
298,300,SHORT,19281.0,19458.71952294548,SL,-2.49183487559617,-0.11723595668509124,2,9.292372828651665,2023
301,302,SHORT,19794.0,19997.157540783974,SL,-2.7533980092954087,-0.1279280042402012,1,9.164444824411463,2023
303,304,SHORT,19909.0,20116.064410165774,SL,-2.78763574471063,-0.12773566986478865,1,9.036709154546674,2023
305,353,SHORT,20926.5,21246.430537336815,SL,-4.00957413252117,-0.18116677634593797,48,8.855542378200736,2023
354,367,SHORT,21212.5,20623.574310466334,TP,6.753285969754448,0.29902005048634483,13,9.15456242868708,2023
369,370,SHORT,21100.0,21287.291731181096,SL,-2.406596341008253,-0.11015668222204979,1,9.044405746465031,2023
371,390,SHORT,21306.5,21502.070421273496,SL,-2.482227210868708,-0.11225135025006405,19,8.932154396214967,2023
391,394,SHORT,21170.5,21369.107842753154,SL,-2.5328371761785746,-0.1131184635905008,3,8.819035932624466,2023
395,399,LONG,21319.0,21128.634680943545,SL,-2.4198434384405316,-0.10670343117466295,4,8.712332501449803,2023
