entry_i,exit_i,side,entry_px,exit_px,exit_type,pnl_pct,pnl_usd,hold,equity,year
4167,4169,LONG,30710.6,30549.18035722687,SL,-1.5015384978894137,-0.07297703476015976,2,9.647324491006572,2023
4180,4181,LONG,30385.8,30225.14169909898,SL,-1.5093205617510637,-0.07280452610080416,1,9.574519964905768,2023
4182,4196,LONG,30216.4,30037.217077284324,SL,-1.669997275615863,-0.07994711128361161,14,9.494572853622156,2023
4203,4218,LONG,30262.2,30844.063701412946,TP,4.619352289431562,0.21929388424277133,15,9.713866737864928,2023
4221,4228,LONG,30713.6,30505.60063361927,SL,-1.8805558969050216,-0.09133734687820717,7,9.62252939098672,2023
4231,4235,LONG,30438.9,30253.30061690151,SL,-1.7118601370162065,-0.082362122408485,4,9.540167268578235,2023
4237,4240,LONG,30287.4,30119.934029755055,SL,-1.5698072485996404,-0.07488111865533573,3,9.4652861499229,2023
4255,4262,LONG,30160.3,30691.663154535865,TP,4.216991620904505,0.19957516191844163,7,9.664861311841342,2023
4263,4265,LONG,30660.0,30492.699797947393,SL,-1.551656898667701,-0.07498274364592593,2,9.589878568195417,2023
4268,4272,LONG,30487.0,30310.318413606088,SL,-1.6363272574696706,-0.07846089848481189,4,9.511417669710605,2023
4274,4280,LONG,30397.1,30922.716328671675,TP,4.135415086239109,0.19666830061421237,6,9.708085970324817,2023
4286,4289,LONG,30788.2,30585.741265539033,SL,-1.8314637138657706,-0.08890003592869636,3,9.61918593439612,2023
4291,4363,LONG,30051.6,30972.77346340559,TP,7.475764713073437,0.3595538538842542,72,9.978739788280373,2023
4371,4377,LONG,31149.1,30980.13211652774,SL,-1.5436217135668324,-0.07701699705611441,6,9.901722791224259,2023
4394,4404,LONG,30805.2,30661.750475354816,SL,-1.3516664771303573,-0.06691913381367731,10,9.834803657410582,2023
4544,4553,LONG,30427.2,30262.24269578047,SL,-1.5428441018195056,-0.0758678440769441,9,9.758935813333638,2023
4563,4577,LONG,30602.9,30462.902831360123,SL,-1.331159331630964,-0.06495349237353341,14,9.693982320960105,2023
4582,4583,LONG,30506.7,30349.124728837618,SL,-1.4788169169590788,-0.07167812524469018,1,9.622304195715415,2023
4604,4606,LONG,30812.8,31333.555572608202,TP,4.037656206253577,0.1942577812714509,2,9.816561976986867,2023
4610,4628,LONG,31295.9,31041.343540723476,SL,-2.22096492093634,-0.10901119897542659,18,9.70755077801144,2023
4764,4770,LONG,30248.6,30112.641570600546,SL,-1.3111753882779005,-0.06364150830293291,6,9.643909269708507,2023
5064,5067,LONG,29641.3,29483.99170335124,SL,-1.5142661729475522,-0.07301722791047462,3,9.570892041798032,2023
5068,5073,LONG,29445.7,29296.353348589517,SL,-1.4554835375834503,-0.06965137903412746,5,9.501240662763905,2023
5206,5215,LONG,29181.8,29468.740816754304,TP,2.270717251457284,0.1078731554159272,9,9.609113818179832,2023
5231,5243,LONG,29749.7,29599.834901707683,SL,-1.4468832735482702,-0.06951633028572976,12,9.539597487894103,2023
5253,5265,LONG,29569.0,29438.821553157777,SL,-1.2881328151292044,-0.06144134283640258,12,9.4781561450577,2023
5273,5277,LONG,29452.0,29348.967750396972,SL,-1.0620776993330512,-0.05033269136231151,4,9.427823453695387,2023
5278,5291,LONG,29401.3,29312.026265931127,SL,-0.9465968262362052,-0.04462173879791656,13,9.38320171489747,2023
5297,5339,LONG,29421.7,29346.061554095482,SL,-0.8302096828575396,-0.03895012459956675,42,9.344251590297905,2023
5357,5359,LONG,29421.4,29360.827128764136,SL,-0.7022007895262012,-0.03280770422119325,2,9.311443886076711,2023
5380,5382,LONG,29414.5,29348.33189919241,SL,-0.7498765558448179,-0.03491216735616746,2,9.276531718720543,2023
5725,5727,LONG,27957.9,27718.100268353835,SL,-2.3317931304404556,-0.10815476468012777,2,9.168376954040415,2023
5731,5733,LONG,27611.5,27387.468931431195,SL,-2.2159217497130443,-0.10158202951012994,2,9.066794924530285,2023
5738,5744,LONG,27430.6,27251.524615402996,SL,-1.8195768101773522,-0.08248864893654512,6,8.98430627559374,2023
5756,5767,LONG,27185.6,27034.71813347754,SL,-1.5750164289408606,-0.07075214993348307,11,8.913554125660257,2023
5950,5956,LONG,26240.0,26096.25608890792,SL,-1.5570113480571564,-0.06939252462587352,6,8.844161601034383,2023
6041,6048,LONG,25812.3,26357.267461458905,TP,5.090676116220834,0.22511381115191573,7,9.069275412186299,2023
6054,6057,LONG,26060.4,25836.51371562923,SL,-2.3352633149411814,-0.10589573081588362,3,8.963379681370416,2023
6059,6094,LONG,25946.0,26555.09916394328,TP,5.681412009011795,0.25462326481535097,35,9.218002946185766,2023
6097,6103,LONG,26679.5,26506.533654465653,SL,-1.808279489255292,-0.08334362829741288,6,9.134659317888353,2023
6109,6117,LONG,26601.5,26456.360050201973,SL,-1.5515203540968288,-0.07086304929722016,8,9.063796268591133,2023
6143,6154,LONG,26538.3,26436.693924814866,SL,-1.1446645054989586,-0.05187502936865088,11,9.011921239222483,2023
6156,6175,LONG,26491.8,26410.021721969046,SL,-0.959231989058444,-0.0432226156776871,19,8.968698623544796,2023
6204,6211,LONG,26807.9,27261.818570338746,TP,4.045567214689911,0.18141736554923682,7,9.150115989094033,2023
6229,6232,LONG,27110.6,26941.688873575746,SL,-1.7451114732268334,-0.07983986196962145,3,9.070276127124412,2023
6233,6235,LONG,27090.0,26937.3997948302,SL,-1.5957706272591508,-0.07237040112397512,2,8.997905726000438,2023
6241,6245,LONG,27169.9,27019.141773764783,SL,-1.5746805401861894,-0.07084413524581389,4,8.927061590754624,2023
6253,6259,LONG,27024.7,26877.4318118932,SL,-1.5498480381539932,-0.0691779444645546,6,8.85788364629007,2023
6424,6432,LONG,26463.8,26814.305233479623,TP,3.1236763378617654,0.13834580774724492,8,8.996229454037314,2023
6435,6436,LONG,27139.3,26983.100775091545,SL,-1.6263656386536693,-0.07315579230745173,1,8.923073661729862,2023
6443,6444,LONG,27031.0,26870.69814952618,SL,-1.6700741784786075,-0.074510974575588,1,8.848562687154274,2023
6445,6456,LONG,26942.2,26784.48871056084,SL,-1.6509225252500024,-0.0730414572815484,11,8.775521229872727,2023
6459,6512,LONG,26826.4,27279.927033693173,TP,4.0389992106019745,0.17722161660038407,53,8.952742846473111,2023
6537,6553,LONG,27484.1,27233.114479879674,SL,-2.4705065394202905,-0.11058904873980023,16,8.84215379773331,2023
6561,6562,LONG,27413.2,27250.01431086097,SL,-1.675703576552827,-0.07408414371645934,1,8.76806965401685,2023
6563,6581,LONG,27322.8,27815.349206089224,TP,4.319259977831953,0.1893578616971892,18,8.95742751571404,2023
6588,6599,LONG,27664.9,28085.198330921878,TP,3.6106190147250987,0.16170929055629457,11,9.119136806270333,2023
6609,6622,LONG,27397.3,27254.375722349094,SL,-1.4916821425004152,-0.06801426764465862,13,9.051122538625675,2023
6628,6671,LONG,27889.6,27689.46592362171,SL,-1.981484822104744,-0.08967330966648468,43,8.961449228959191,2023
6674,6676,LONG,27899.8,27804.928683745384,SL,-1.0376074940915065,-0.04649233438944305,2,8.914956894569748,2023
6688,6689,LONG,27889.3,27804.42268873661,SL,-0.9483411762162481,-0.04227210353656713,1,8.872684791033182,2023
6711,6717,LONG,27597.1,27488.682348288432,SL,-1.1696471432828743,-0.05188955209540684,6,8.820795238937775,2023
6850,6855,LONG,27130.0,27400.071899092116,TP,2.301183183672291,0.10149132835230108,5,8.922286567290076,2023
6857,6859,LONG,27827.9,27687.206280654507,SL,-1.4514627796698083,-0.06475183430984723,2,8.857534732980229,2023
6876,6878,LONG,28360.1,28088.10024747849,SL,-2.5852326642140584,-0.11449394058055519,2,8.743040792399674,2023
6880,6902,LONG,28210.0,28924.43663305134,TP,6.143912912542911,0.2685824060965688,22,9.011623198496242,2023
6915,6923,LONG,28313.2,28136.392692978152,SL,-1.7486738254758258,-0.0787919480613056,8,8.932831250434937,2023
6925,6936,LONG,28244.5,28691.155564348526,TP,3.7659738121450586,0.16820404278724485,11,9.101035293222182,2023
6944,6948,LONG,28630.6,29122.09134756517,TP,4.104161260724277,0.18676058241463447,4,9.287795875636817,2023
6951,6954,LONG,29211.4,29821.257572946688,TP,5.031845640286699,0.23367377592347952,3,9.521469651560297,2023
6961,6988,LONG,29542.0,30313.68975771561,TP,6.342946125140532,0.3019708451600378,27,9.823440496720334,2023
6994,7000,LONG,29952.4,29777.540680553902,SL,-1.6469766984123155,-0.08089488798169146,6,9.742545608738643,2023
7001,7010,LONG,29853.0,30391.735828552064,TP,4.32407194044205,0.21063734047611837,9,9.953182949214762,2023
7017,7018,LONG,30670.1,30412.97116051402,SL,-2.283424365146995,-0.11363670228501307,1,9.839546246929748,2023
7033,7129,LONG,33517.4,33911.8,MAX_HOLD,2.7542556254363597,0.1355031280117374,96,9.975049374941486,2023
7130,7140,LONG,33943.5,34532.62028702358,TP,4.151477175479708,0.20705594902176352,10,10.182105323963249,2023
7144,7154,LONG,34206.5,34027.50048495885,SL,-1.4957273474423756,-0.07614826693795221,10,10.105957057025297,2023
7155,7165,LONG,34046.0,34430.33230209965,TP,2.6346546003909803,0.13312853125822693,10,10.239085588283524,2023
7169,7179,LONG,34415.0,34279.43257957737,SL,-1.1722989279574976,-0.060016345292049196,10,10.179069242991476,2023
7180,7189,LONG,34288.4,34814.865328586646,TP,3.651009004405577,0.1858193673131487,9,10.364888610304625,2023
7192,7193,LONG,34675.8,34461.727069739034,SL,-1.7308885466302757,-0.08970233491337436,1,10.27518627539125,2023
7196,7204,LONG,34457.2,34233.459973417754,SL,-1.8108183963166034,-0.09303248166529178,8,10.18215379372596,2023
7205,7209,LONG,34249.5,34061.43948566138,SL,-1.5602245239975872,-0.07943223028043156,4,10.102721563445527,2023
7211,7214,LONG,34464.4,34267.21527374937,SL,-1.6178507840745524,-0.08172348001353617,3,10.02099808343199,2023
7219,7238,LONG,34495.4,35096.491823134755,TP,4.168818691294714,0.20887862057819892,19,10.22987670401019,2023
7268,7272,LONG,35018.5,34721.61251538644,SL,-2.3070045805328383,-0.11800186207218842,4,10.111874841938,2023
7279,7283,LONG,34446.5,34179.59569525615,SL,-2.1245930627484184,-0.10741809570280869,4,10.004456746235192,2023
7284,7303,LONG,34268.6,35025.37142143857,TP,5.3333807876493955,0.2667878870062008,19,10.271244633241393,2023
7306,7324,LONG,34773.3,35333.4806993134,TP,3.8398766029784164,0.19720155975325623,18,10.46844619299465,2023
7330,7334,LONG,35116.9,34960.25330842529,SL,-1.3026802378250586,-0.0681851898817455,4,10.400261003112904,2023
7349,7379,LONG,34895.9,34676.3627882178,SL,-1.7603009005513968,-0.09153794404874609,30,10.308723059064159,2023
7383,7384,LONG,34848.9,34681.27228098055,SL,-1.3900323541019484,-0.07164729290787995,1,10.237075766156279,2023
7385,7387,LONG,34692.2,35197.75180379011,TP,3.4556229771397566,0.17687737118125108,2,10.41395313733753,2023
7392,7399,LONG,35424.5,35177.061733132396,SL,-1.9337368337422265,-0.10068922383267499,7,10.313263913504855,2023
7401,7408,LONG,35326.9,35137.73513558892,SL,-1.526174384187999,-0.07869919601080792,7,10.234564717494047,2023
7441,7537,LONG,36536.1,36266.4,MAX_HOLD,-2.032935062855616,-0.10403102733629316,96,10.130533690157755,2023
7544,7546,LONG,36711.1,36534.087924558204,SL,-1.3929397405811546,-0.07055611485158494,2,10.05997757530617,2023
7576,7579,LONG,36428.4,37193.56608074993,TP,5.063664481214709,0.2547017556494717,3,10.314679330955641,2023
7591,7593,LONG,37599.3,37298.64685037693,SL,-2.1865608177750393,-0.1127683683649083,2,10.201910962590734,2023
7595,7598,LONG,37317.9,37039.849565119104,SL,-2.05021490947304,-0.10458054980309989,3,10.097330412787635,2023
7610,7614,LONG,36575.1,36233.69182134018,SL,-2.521110698670802,-0.12728243865846484,4,9.97004797412917,2023
7627,7680,LONG,36499.7,37520.88895504935,TP,6.807002386658996,0.33933070177500974,53,10.30937867590418,2023
7690,7695,LONG,37225.7,37047.75447432447,SL,-1.3825448593009977,-0.07126589245479324,5,10.238112783449386,2023
7711,7716,LONG,37396.0,37156.27736500251,SL,-1.790095431312748,-0.09163599459458693,5,10.1464767888548,2023
7754,7764,LONG,37428.6,37121.72944421227,SL,-2.23720634613455,-0.11349881131466436,10,10.032977977540135,2023
