entry_i,exit_i,side,entry_px,exit_px,exit_type,pnl_pct,pnl_usd,hold,equity,year
222,227,LONG,17278.5,17437.191607113473,TP,2.1085848325009886,0.10542924162504942,5,10.10542924162505,2023
252,255,LONG,17537.5,17728.83198599366,TP,2.539969508106317,0.12833741070026786,3,10.233766652325318,2023
257,261,LONG,18215.5,18095.392180914485,SL,-1.8359287980773895,-0.09394233454904045,4,10.139824317776277,2023
313,314,LONG,20536.5,20249.60398703541,SL,-3.680013487748511,-0.18657345126408523,1,9.953250866512192,2023
318,414,LONG,20832.0,21418.0,MAX_HOLD,6.844950076804919,0.3406475264159563,96,10.29389839292815,2023
416,422,LONG,20848.0,20610.45089724818,SL,-3.036083830005497,-0.1562656922924436,6,10.137632700635706,2023
472,482,LONG,22570.5,23255.59471090656,TP,7.40088651011895,0.3751373454933776,10,10.512770046129084,2023
516,534,LONG,22457.5,23074.402251985583,TP,6.679941300073273,0.35112343404655444,18,10.863893480175639,2023
558,566,LONG,22864.5,22694.667446505435,SL,-2.0444458494015203,-0.11105320966942661,8,10.752840270506212,2023
567,569,LONG,22631.0,22441.730342944076,SL,-2.2783229536468204,-0.12249221402596094,2,10.630348056480251,2023
605,606,LONG,23128.5,22925.0139605284,SL,-2.3870161756231676,-0.12687406381661331,1,10.503473992663638,2023
697,699,LONG,23193.0,23035.08226914132,SL,-1.889713284813098,-0.09924277170312674,2,10.404231220960511,2023
700,707,LONG,23083.5,22913.303843040627,SL,-2.030766369477903,-0.10564281431899314,7,10.298588406641517,2023
1053,1054,LONG,22233.4,22073.880865223757,SL,-1.9811880411480451,-0.10201720095972037,1,10.196571205681797,2023
1133,1176,LONG,24683.5,24345.771091477156,SL,-3.6080938027715157,-0.18395092688369488,43,10.012620278798103,2023
1184,1192,LONG,24236.0,24888.816735258937,TP,6.546457080984232,0.3277359446167208,8,10.340356223414824,2023
1199,1205,LONG,24889.0,24653.93551122646,SL,-2.5486282973757532,-0.1317686223797025,6,10.208587601035122,2023
1233,1239,LONG,24169.7,23928.97215522363,SL,-2.6774755145530444,-0.13666621669970672,6,10.071921384335415,2023
1687,1689,LONG,22432.7,22101.996556265447,SL,-3.873006467506733,-0.19504308330875214,2,9.876878301026663,2023
1703,1723,LONG,23974.7,25249.435652231805,TP,13.105008897210455,0.6471828900580965,20,10.524061191084758,2023
1730,1731,LONG,25057.4,24576.57184628112,SL,-4.984767012128959,-0.2622999652947295,1,10.261761225790028,2023
1732,1752,LONG,24547.5,24037.486438885247,SL,-5.381649721099412,-0.27612602219380833,20,9.98563520359622,2023
1795,1797,LONG,26633.8,26280.357709852582,SL,-3.505110424980827,-0.17500377026090325,2,9.810631433335317,2023
1807,1809,LONG,27611.8,27201.93907387212,SL,-3.898421835301223,-0.19122989898903467,2,9.619401534346283,2023
1886,1895,LONG,27488.9,28367.543131457147,TP,7.803390245309412,0.37531972049416085,9,9.994721254840444,2023
1920,1921,LONG,28498.5,28269.682505062072,SL,-2.1947766543671463,-0.10968090438515458,1,9.88504035045529,2023
1972,2028,LONG,27324.8,26978.838380701804,SL,-3.3527712855921585,-0.1657113972196317,56,9.719328953235658,2023
2089,2101,LONG,28473.8,28159.635943393743,SL,-2.945860814206884,-0.14315895151861668,12,9.576170001717042,2023
2117,2123,LONG,27729.8,28532.063478452146,TP,7.045363908612274,0.33733801256416396,6,9.913508014281206,2023
2171,2173,LONG,28265.0,28145.653031704576,SL,-1.2431073615374528,-0.06161777395606752,2,9.851890240325138,2023
2174,2177,LONG,28112.0,27976.947051987954,SL,-1.3885257898054655,-0.0683980183851211,3,9.783492221940017,2023
2180,2183,LONG,28094.8,27936.76184909122,SL,-1.5937936104615178,-0.07796433695663978,3,9.705527884983377,2023
2363,2365,LONG,28199.9,28495.24447589242,TP,2.4308113760369636,0.11796153796630782,2,9.823489422949685,2023
2369,2372,LONG,29151.3,29695.465617766862,TP,4.47923542660928,0.22000860918098894,3,10.043498032130673,2023
2374,2413,LONG,29919.0,29687.22886091763,SL,-2.1241551278650057,-0.10666973923326233,39,9.93682829289741,2023
2461,2462,LONG,30231.3,30015.362872652935,SL,-1.973208250613305,-0.09803715786236446,1,9.838791135035045,2023
2518,2529,LONG,29836.4,29687.32334824626,SL,-1.4366172842043763,-0.0706728870013407,11,9.768118248033705,2023
2747,2748,LONG,29833.2,29550.03251368818,SL,-2.560422501708008,-0.12505254880805053,1,9.643065699225655,2023
2754,2776,LONG,28407.2,29752.615463182534,TP,11.652944175970632,0.5618505313914689,22,10.204916230617124,2023
2848,2849,LONG,29562.7,29414.880167592673,SL,-1.4375535506510535,-0.07335056780710106,1,10.131565662810024,2023
2850,2855,LONG,29321.5,29151.347695526336,SL,-1.6382469303554068,-0.08299003173396381,5,10.04857563107606,2023
2982,2986,LONG,29317.1,29144.8003553056,SL,-1.6567759916089817,-0.08324119427716944,4,9.96533443679889,2023
3493,3510,LONG,27065.7,27381.485496142093,TP,2.7293421299106684,0.13599403558502407,17,10.101328472383916,2023
3521,3527,LONG,27938.2,27758.511838604456,SL,-1.7954074653659322,-0.09068000274715765,6,10.010648469636758,2023
3531,3532,LONG,27782.3,27626.413032457036,SL,-1.5902543394802002,-0.0795973858492534,1,9.931051083787505,2023
3553,3554,LONG,27894.1,27750.53669106429,SL,-1.4741816722506558,-0.07320086746952276,1,9.857850216317983,2023
